Order ID,Order Date,Sales,Quantity,Category,Cluster
CA-2628,2019-06-17,105.71,1,Furniture,0
CA-2629,2019-06-18,455.87,6,Furniture,1
CA-2630,2019-06-19,758.6,2,Office Supplies,2
CA-2631,2019-06-20,354.1,4,Furniture,0
CA-2632,2019-06-21,668.26,6,Technology,1
CA-2633,2019-06-22,797.5,5,Office Supplies,2
CA-2634,2019-06-23,927.91,6,Furniture,2
CA-2635,2019-06-24,242.3,3,Furniture,0
CA-2636,2019-06-25,405.32,5,Office Supplies,0
CA-2637,2019-06-26,160.89,2,Technology,0
CA-2638,2019-06-27,992.56,7,Technology,2
CA-2639,2019-06-28,927.73,3,Office Supplies,2
CA-2640,2019-06-29,544.56,1,Technology,2
CA-2641,2019-06-30,843.61,8,Furniture,1
CA-2642,2019-07-01,525.75,8,Technology,1
CA-2643,2019-07-02,627.35,3,Furniture,2
CA-2644,2019-07-03,98.23,7,Technology,1
CA-2645,2019-07-04,757.72,9,Furniture,1
CA-2646,2019-07-05,136.44,8,Office Supplies,1
CA-2647,2019-07-06,827.81,3,Furniture,2
CA-2648,2019-07-07,784.21,2,Technology,2
CA-2649,2019-07-08,711.66,7,Furniture,1
CA-2650,2019-07-09,45.8,7,Technology,1
CA-2651,2019-07-10,310.1,9,Technology,1
CA-2652,2019-07-11,270.48,5,Furniture,0
CA-2653,2019-07-12,366.54,4,Technology,0
CA-2654,2019-07-13,96.77,8,Office Supplies,1
CA-2655,2019-07-14,937.59,4,Technology,2
CA-2656,2019-07-15,558.26,4,Office Supplies,2
CA-2657,2019-07-16,312.47,2,Office Supplies,0
CA-2658,2019-07-17,403.01,1,Technology,0
CA-2659,2019-07-18,452.73,4,Office Supplies,0
CA-2660,2019-07-19,604.59,7,Office Supplies,1
CA-2661,2019-07-20,520.52,9,Furniture,1
CA-2662,2019-07-21,920.2,9,Office Supplies,1
CA-2663,2019-07-22,501.99,1,Office Supplies,0
CA-2664,2019-07-23,992.24,5,Office Supplies,2
CA-2665,2019-07-24,852.91,7,Office Supplies,1
CA-2666,2019-07-25,216.43,7,Office Supplies,1
CA-2667,2019-07-26,931.29,6,Technology,2
CA-2668,2019-07-27,125.2,4,Office Supplies,0
CA-2669,2019-07-28,819.28,3,Technology,2
CA-2670,2019-07-29,386.82,9,Technology,1
CA-2671,2019-07-30,879.19,4,Technology,2
CA-2672,2019-07-31,869.38,8,Furniture,1
CA-2673,2019-08-01,807.87,1,Furniture,2
CA-2674,2019-08-02,792.13,7,Technology,1
CA-2675,2019-08-03,311.63,6,Furniture,1
CA-2676,2019-08-04,90.11,1,Office Supplies,0
CA-2677,2019-08-05,408.95,4,Technology,0
CA-2678,2019-08-06,181.79,5,Technology,0
CA-2679,2019-08-07,698.0,8,Technology,1
CA-2680,2019-08-08,352.64,4,Furniture,0
CA-2681,2019-08-09,975.85,3,Furniture,2
CA-2682,2019-08-10,644.56,2,Furniture,2
CA-2683,2019-08-11,824.26,4,Office Supplies,2
CA-2684,2019-08-12,141.2,4,Furniture,0
CA-2685,2019-08-13,863.39,5,Technology,2
CA-2686,2019-08-14,923.53,7,Furniture,2
CA-2687,2019-08-15,492.19,9,Furniture,1
CA-2688,2019-08-16,610.19,2,Furniture,2
CA-2689,2019-08-17,767.16,5,Furniture,2
CA-2690,2019-08-18,183.09,9,Technology,1
CA-2691,2019-08-19,507.54,3,Furniture,0
CA-2692,2019-08-20,404.68,1,Technology,0
CA-2693,2019-08-21,154.91,2,Furniture,0
CA-2694,2019-08-22,373.86,6,Office Supplies,1
CA-2695,2019-08-23,77.49,5,Office Supplies,0
CA-2696,2019-08-24,35.55,1,Technology,0
CA-2697,2019-08-25,143.81,1,Technology,0
CA-2698,2019-08-26,963.48,4,Office Supplies,2
CA-2699,2019-08-27,554.03,4,Office Supplies,2
CA-2700,2019-08-28,966.16,6,Furniture,2
CA-2701,2019-08-29,438.17,6,Office Supplies,1
CA-2702,2019-08-30,318.7,6,Technology,1
CA-2703,2019-08-31,511.08,1,Technology,0
CA-2704,2019-09-01,445.12,9,Office Supplies,1
CA-2705,2019-09-02,114.61,7,Technology,1
CA-2706,2019-09-03,644.42,7,Furniture,1
CA-2707,2019-09-04,223.88,7,Furniture,1
CA-2708,2019-09-05,623.39,2,Office Supplies,2
CA-2709,2019-09-06,653.7,2,Technology,2
CA-2710,2019-09-07,160.5,6,Office Supplies,0
CA-2711,2019-09-08,70.74,7,Technology,1
CA-2712,2019-09-09,782.95,3,Technology,2
CA-2713,2019-09-10,465.2,4,Technology,0
CA-2714,2019-09-11,67.58,3,Furniture,0
CA-2715,2019-09-12,994.92,7,Technology,2
CA-2716,2019-09-13,67.2,7,Furniture,1
CA-2717,2019-09-14,698.08,4,Technology,2
CA-2718,2019-09-15,983.84,7,Office Supplies,2
CA-2719,2019-09-16,246.79,5,Furniture,0
CA-2720,2019-09-17,150.83,1,Furniture,0
CA-2721,2019-09-18,130.17,4,Furniture,0
CA-2722,2019-09-19,310.24,7,Office Supplies,1
CA-2723,2019-09-20,110.04,2,Furniture,0
CA-2724,2019-09-21,695.24,2,Office Supplies,2
CA-2725,2019-09-22,71.67,1,Technology,0
CA-2726,2019-09-23,514.33,2,Technology,2
CA-2727,2019-09-24,996.73,8,Office Supplies,1
CA-2728,2019-09-25,815.83,8,Furniture,1
CA-2729,2019-09-26,619.07,8,Furniture,1
CA-2730,2019-09-27,313.19,1,Office Supplies,0
CA-2731,2019-09-28,627.66,1,Technology,2
CA-2732,2019-09-29,531.77,4,Office Supplies,2
CA-2733,2019-09-30,431.82,6,Furniture,1
CA-2734,2019-10-01,139.4,8,Furniture,1
CA-2735,2019-10-02,887.74,2,Furniture,2
CA-2736,2019-10-03,455.29,3,Furniture,0
CA-2737,2019-10-04,202.68,6,Technology,0
CA-2738,2019-10-05,374.08,4,Technology,0
CA-2739,2019-10-06,419.99,2,Technology,0
CA-2740,2019-10-07,829.26,7,Furniture,1
CA-2741,2019-10-08,736.28,4,Furniture,2
CA-2742,2019-10-09,771.61,8,Furniture,1
CA-2743,2019-10-10,20.92,8,Office Supplies,1
CA-2744,2019-10-11,421.99,7,Furniture,1
CA-2745,2019-10-12,486.53,9,Technology,1
CA-2746,2019-10-13,29.0,4,Technology,0
CA-2747,2019-10-14,267.22,7,Technology,1
CA-2748,2019-10-15,762.69,1,Office Supplies,2
CA-2749,2019-10-16,145.74,4,Technology,0
CA-2750,2019-10-17,539.96,2,Office Supplies,2
CA-2751,2019-10-18,223.05,9,Office Supplies,1
CA-2752,2019-10-19,22.0,5,Office Supplies,0
CA-2753,2019-10-20,248.79,3,Furniture,0
CA-2754,2019-10-21,976.12,4,Furniture,2
CA-2755,2019-10-22,803.52,6,Technology,2
CA-2756,2019-10-23,959.98,1,Technology,2
CA-2757,2019-10-24,492.98,7,Office Supplies,1
CA-2758,2019-10-25,118.64,8,Furniture,1
CA-2759,2019-10-26,552.48,7,Technology,1
CA-2760,2019-10-27,459.83,7,Technology,1
CA-2761,2019-10-28,845.91,9,Furniture,1
CA-2762,2019-10-29,107.1,4,Office Supplies,0
CA-2763,2019-10-30,493.36,7,Technology,1
CA-2764,2019-10-31,158.55,9,Technology,1
CA-2765,2019-11-01,331.43,5,Furniture,0
CA-2766,2019-11-02,739.98,2,Furniture,2
CA-2767,2019-11-03,481.26,5,Office Supplies,1
CA-2768,2019-11-04,382.13,4,Office Supplies,0
CA-2769,2019-11-05,400.53,8,Technology,1
CA-2770,2019-11-06,464.85,5,Office Supplies,1
CA-2771,2019-11-07,787.17,9,Technology,1
CA-2772,2019-11-08,893.16,9,Technology,1
CA-2773,2019-11-09,955.78,3,Furniture,2
CA-2774,2019-11-10,789.03,6,Technology,2
CA-2775,2019-11-11,322.25,6,Furniture,1
CA-2776,2019-11-12,691.25,4,Technology,2
CA-2777,2019-11-13,443.23,3,Technology,0
CA-2778,2019-11-14,262.12,1,Technology,0
CA-2779,2019-11-15,842.46,7,Office Supplies,1
CA-2780,2019-11-16,48.04,5,Office Supplies,0
CA-2781,2019-11-17,902.74,7,Furniture,1
CA-2782,2019-11-18,466.86,1,Technology,0
CA-2783,2019-11-19,640.83,8,Furniture,1
CA-2784,2019-11-20,662.76,3,Furniture,2
CA-2785,2019-11-21,896.17,7,Technology,1
CA-2786,2019-11-22,640.3,3,Office Supplies,2
CA-2787,2019-11-23,617.79,3,Office Supplies,2
CA-2788,2019-11-24,75.99,9,Furniture,1
CA-2789,2019-11-25,523.22,2,Office Supplies,2
CA-2790,2019-11-26,158.67,4,Technology,0
CA-2791,2019-11-27,740.06,6,Technology,2
CA-2792,2019-11-28,517.1,3,Office Supplies,2
CA-2793,2019-11-29,683.43,7,Office Supplies,1
CA-2794,2019-11-30,51.26,7,Furniture,1
CA-2795,2019-12-01,93.94,5,Office Supplies,0
CA-2796,2019-12-02,719.16,3,Furniture,2
CA-2797,2019-12-03,81.36,2,Technology,0
CA-2798,2019-12-04,80.54,4,Technology,0
CA-2799,2019-12-05,21.99,4,Technology,0
CA-2800,2019-12-06,956.94,8,Office Supplies,1
CA-2801,2019-12-07,740.13,8,Office Supplies,1
CA-2802,2019-12-08,359.72,5,Office Supplies,0
CA-2803,2019-12-09,303.57,6,Furniture,1
CA-2804,2019-12-10,356.21,8,Furniture,1
CA-2805,2019-12-11,776.91,1,Furniture,2
CA-2806,2019-12-12,664.76,5,Technology,2
CA-2807,2019-12-13,193.34,4,Furniture,0
CA-2808,2019-12-14,182.37,4,Office Supplies,0
CA-2809,2019-12-15,107.41,2,Office Supplies,0
CA-2810,2019-12-16,663.7,1,Technology,2
CA-2811,2019-12-17,766.73,6,Office Supplies,2
CA-2812,2019-12-18,272.4,7,Office Supplies,1
CA-2813,2019-12-19,30.74,5,Office Supplies,0
CA-2814,2019-12-20,91.35,8,Furniture,1
CA-2815,2019-12-21,968.18,9,Furniture,1
CA-2816,2019-12-22,302.49,2,Office Supplies,0
CA-2817,2019-12-23,771.53,4,Office Supplies,2
CA-2818,2019-12-24,628.42,9,Office Supplies,1
CA-2819,2019-12-25,388.12,5,Office Supplies,0
CA-2820,2019-12-26,213.63,3,Furniture,0
CA-2821,2019-12-27,130.17,6,Technology,0
CA-2822,2019-12-28,618.86,3,Office Supplies,2
CA-2823,2019-12-29,776.89,5,Furniture,2
CA-2824,2019-12-30,647.47,3,Office Supplies,2
CA-2825,2019-12-31,535.0,6,Technology,1
CA-2826,2020-01-01,51.53,5,Furniture,0
CA-2827,2020-01-02,968.8,9,Furniture,1
CA-2828,2020-01-03,800.73,3,Technology,2
CA-2829,2020-01-04,299.89,6,Technology,1
CA-2830,2020-01-05,980.17,8,Furniture,1
CA-2831,2020-01-06,605.86,7,Technology,1
CA-2832,2020-01-07,586.6,6,Office Supplies,1
CA-2833,2020-01-08,750.59,2,Technology,2
CA-2834,2020-01-09,813.65,7,Technology,1
CA-2835,2020-01-10,659.91,8,Furniture,1
CA-2836,2020-01-11,136.81,1,Technology,0
CA-2837,2020-01-12,344.88,9,Furniture,1
CA-2838,2020-01-13,928.8,4,Office Supplies,2
CA-2839,2020-01-14,232.37,8,Technology,1
CA-2840,2020-01-15,378.45,7,Technology,1
CA-2841,2020-01-16,437.76,7,Furniture,1
CA-2842,2020-01-17,445.01,2,Furniture,0
CA-2843,2020-01-18,616.81,1,Technology,2
CA-2844,2020-01-19,943.65,4,Furniture,2
CA-2845,2020-01-20,248.29,2,Technology,0
CA-2846,2020-01-21,130.29,8,Office Supplies,1
CA-2847,2020-01-22,205.5,7,Technology,1
CA-2848,2020-01-23,888.06,8,Office Supplies,1
CA-2849,2020-01-24,649.35,6,Office Supplies,1
CA-2850,2020-01-25,293.05,1,Furniture,0
CA-2851,2020-01-26,817.79,9,Furniture,1
CA-2852,2020-01-27,862.76,6,Furniture,2
CA-2853,2020-01-28,848.05,1,Furniture,2
CA-2854,2020-01-29,919.74,1,Technology,2
CA-2855,2020-01-30,259.72,8,Office Supplies,1
CA-2856,2020-01-31,757.49,6,Technology,2
CA-2857,2020-02-01,465.93,8,Office Supplies,1
CA-2858,2020-02-02,843.58,8,Office Supplies,1
CA-2859,2020-02-03,731.21,8,Office Supplies,1
CA-2860,2020-02-04,778.68,7,Technology,1
CA-2861,2020-02-05,659.6,7,Furniture,1
CA-2862,2020-02-06,185.65,4,Technology,0
CA-2863,2020-02-07,549.58,9,Office Supplies,1
CA-2864,2020-02-08,984.82,2,Technology,2
CA-2865,2020-02-09,938.01,9,Office Supplies,1
CA-2866,2020-02-10,52.74,3,Furniture,0
CA-2867,2020-02-11,173.17,2,Furniture,0
CA-2868,2020-02-12,140.41,4,Technology,0
CA-2869,2020-02-13,728.72,5,Furniture,2
CA-2870,2020-02-14,819.61,2,Office Supplies,2
CA-2871,2020-02-15,221.38,1,Office Supplies,0
CA-2872,2020-02-16,510.79,5,Furniture,1
CA-2873,2020-02-17,842.3,9,Furniture,1
CA-2874,2020-02-18,735.47,5,Furniture,2
CA-2875,2020-02-19,546.81,9,Technology,1
CA-2876,2020-02-20,594.44,6,Technology,1
CA-2877,2020-02-21,513.28,3,Office Supplies,2
CA-2878,2020-02-22,304.57,4,Technology,0
CA-2879,2020-02-23,569.37,4,Technology,2
CA-2880,2020-02-24,692.0,1,Office Supplies,2
CA-2881,2020-02-25,874.59,3,Office Supplies,2
CA-2882,2020-02-26,639.93,3,Furniture,2
CA-2883,2020-02-27,763.51,1,Furniture,2
CA-2884,2020-02-28,168.47,9,Technology,1
CA-2885,2020-02-29,466.94,1,Office Supplies,0
CA-2886,2020-03-01,19.24,9,Technology,1
CA-2887,2020-03-02,254.21,1,Technology,0
CA-2888,2020-03-03,729.2,2,Office Supplies,2
CA-2889,2020-03-04,991.89,2,Office Supplies,2
CA-2890,2020-03-05,108.19,6,Office Supplies,0
CA-2891,2020-03-06,407.48,7,Office Supplies,1
CA-2892,2020-03-07,802.07,1,Technology,2
CA-2893,2020-03-08,212.0,3,Technology,0
CA-2894,2020-03-09,559.53,2,Technology,2
CA-2895,2020-03-10,735.74,8,Office Supplies,1
CA-2896,2020-03-11,619.83,9,Furniture,1
CA-2897,2020-03-12,196.14,2,Technology,0
CA-2898,2020-03-13,361.83,2,Furniture,0
CA-2899,2020-03-14,785.95,9,Furniture,1
CA-2900,2020-03-15,558.68,4,Furniture,2
CA-2901,2020-03-16,15.18,5,Office Supplies,0
CA-2902,2020-03-17,763.38,9,Office Supplies,1
CA-2903,2020-03-18,44.96,6,Technology,0
CA-2904,2020-03-19,748.28,9,Technology,1
CA-2905,2020-03-20,210.46,9,Office Supplies,1
CA-2906,2020-03-21,958.49,7,Office Supplies,2
CA-2907,2020-03-22,374.26,9,Furniture,1
CA-2908,2020-03-23,333.66,5,Office Supplies,0
CA-2909,2020-03-24,157.4,5,Office Supplies,0
CA-2910,2020-03-25,312.55,8,Office Supplies,1
CA-2911,2020-03-26,877.88,4,Office Supplies,2
CA-2912,2020-03-27,996.37,9,Furniture,1
CA-2913,2020-03-28,374.63,7,Technology,1
CA-2914,2020-03-29,454.12,7,Furniture,1
CA-2915,2020-03-30,724.85,3,Office Supplies,2
CA-2916,2020-03-31,887.33,4,Office Supplies,2
CA-2917,2020-04-01,597.11,7,Technology,1
CA-2918,2020-04-02,397.61,5,Technology,0
CA-2919,2020-04-03,418.5,3,Technology,0
CA-2920,2020-04-04,698.66,1,Furniture,2
CA-2921,2020-04-05,13.19,7,Technology,0
CA-2922,2020-04-06,623.39,6,Office Supplies,1
CA-2923,2020-04-07,361.94,7,Office Supplies,1
CA-2924,2020-04-08,796.26,2,Office Supplies,2
CA-2925,2020-04-09,102.06,4,Furniture,0
CA-2926,2020-04-10,592.32,2,Technology,2
CA-2927,2020-04-11,486.16,8,Technology,1
CA-2928,2020-04-12,645.9,7,Technology,1
CA-2929,2020-04-13,74.21,1,Technology,0
CA-2930,2020-04-14,584.18,2,Office Supplies,2
CA-2931,2020-04-15,565.87,2,Furniture,2
CA-2932,2020-04-16,565.05,4,Technology,2
CA-2933,2020-04-17,607.45,3,Office Supplies,2
CA-2934,2020-04-18,679.7,1,Office Supplies,2
CA-2935,2020-04-19,806.94,2,Furniture,2
CA-2936,2020-04-20,277.12,9,Technology,1
CA-2937,2020-04-21,826.8,1,Furniture,2
CA-2938,2020-04-22,503.27,9,Technology,1
CA-2939,2020-04-23,86.29,7,Furniture,1
CA-2940,2020-04-24,67.97,2,Technology,0
CA-2941,2020-04-25,340.9,2,Technology,0
CA-2942,2020-04-26,787.05,5,Furniture,2
CA-2943,2020-04-27,710.6,5,Technology,2
CA-2944,2020-04-28,790.73,4,Furniture,2
CA-2945,2020-04-29,522.1,3,Furniture,2
CA-2946,2020-04-30,445.8,4,Technology,0
CA-2947,2020-05-01,155.98,4,Technology,0
CA-2948,2020-05-02,334.91,2,Furniture,0
CA-2949,2020-05-03,439.68,5,Office Supplies,0
CA-2950,2020-05-04,97.71,5,Furniture,0
CA-2951,2020-05-05,228.41,5,Office Supplies,0
CA-2952,2020-05-06,602.24,1,Office Supplies,2
CA-2953,2020-05-07,738.31,6,Furniture,2
CA-2954,2020-05-08,998.36,2,Furniture,2
CA-2955,2020-05-09,933.78,7,Furniture,2
CA-2956,2020-05-10,646.14,4,Office Supplies,2
CA-2957,2020-05-11,427.04,5,Furniture,0
CA-2958,2020-05-12,639.82,5,Furniture,2
CA-2959,2020-05-13,787.8,5,Technology,2
CA-2960,2020-05-14,127.15,2,Technology,0
CA-2961,2020-05-15,415.81,5,Technology,0
CA-2962,2020-05-16,841.4,3,Furniture,2
CA-2963,2020-05-17,389.99,4,Furniture,0
CA-2964,2020-05-18,576.15,2,Furniture,2
CA-2965,2020-05-19,591.89,4,Office Supplies,2
CA-2966,2020-05-20,192.63,9,Office Supplies,1
CA-2967,2020-05-21,368.61,8,Technology,1
CA-2968,2020-05-22,341.17,3,Office Supplies,0
CA-2969,2020-05-23,35.93,1,Office Supplies,0
CA-2970,2020-05-24,33.95,1,Office Supplies,0
CA-2971,2020-05-25,833.38,6,Technology,2
CA-2972,2020-05-26,280.34,3,Technology,0
CA-2973,2020-05-27,522.9,4,Office Supplies,2
CA-2974,2020-05-28,305.74,1,Furniture,0
CA-2975,2020-05-29,941.27,8,Technology,1
CA-2976,2020-05-30,266.7,1,Office Supplies,0
CA-2977,2020-05-31,435.36,5,Furniture,0
CA-2978,2020-06-01,874.0,6,Furniture,2
CA-2979,2020-06-02,843.51,2,Technology,2
CA-2980,2020-06-03,194.24,7,Furniture,1
CA-2981,2020-06-04,804.62,7,Technology,1
CA-2982,2020-06-05,463.61,1,Office Supplies,0
CA-2983,2020-06-06,488.14,4,Technology,0
CA-2984,2020-06-07,142.15,4,Furniture,0
CA-2985,2020-06-08,89.8,5,Technology,0
CA-2986,2020-06-09,730.66,1,Technology,2
CA-2987,2020-06-10,501.5,1,Office Supplies,0
CA-2988,2020-06-11,442.48,7,Furniture,1
CA-2989,2020-06-12,732.21,9,Technology,1
CA-2990,2020-06-13,767.86,1,Office Supplies,2
CA-2991,2020-06-14,167.32,2,Office Supplies,0
CA-2992,2020-06-15,614.12,6,Office Supplies,1
CA-2993,2020-06-16,144.0,6,Office Supplies,0
CA-2994,2020-06-17,753.86,2,Office Supplies,2
CA-2995,2020-06-18,660.39,9,Technology,1
CA-2996,2020-06-19,957.05,4,Technology,2
CA-2997,2020-06-20,78.27,7,Furniture,1
CA-2998,2020-06-21,66.48,6,Technology,0
CA-2999,2020-06-22,289.37,3,Furniture,0
CA-3000,2020-06-23,269.09,8,Furniture,1
CA-3001,2020-06-24,254.51,7,Furniture,1
CA-3002,2020-06-25,907.19,9,Technology,1
CA-3003,2020-06-26,257.05,3,Office Supplies,0
CA-3004,2020-06-27,279.23,1,Furniture,0
CA-3005,2020-06-28,761.8,2,Office Supplies,2
CA-3006,2020-06-29,455.24,1,Furniture,0
CA-3007,2020-06-30,778.94,5,Technology,2
CA-3008,2020-07-01,74.71,2,Furniture,0
CA-3009,2020-07-02,492.7,3,Technology,0
CA-3010,2020-07-03,43.28,8,Office Supplies,1
CA-3011,2020-07-04,72.03,5,Technology,0
CA-3012,2020-07-05,907.37,4,Office Supplies,2
CA-3013,2020-07-06,147.85,5,Technology,0
CA-3014,2020-07-07,537.1,6,Furniture,1
CA-3015,2020-07-08,416.98,7,Furniture,1
CA-3016,2020-07-09,353.87,9,Technology,1
CA-3017,2020-07-10,900.84,1,Office Supplies,2
CA-3018,2020-07-11,31.61,4,Office Supplies,0
CA-3019,2020-07-12,667.15,9,Office Supplies,1
CA-3020,2020-07-13,963.76,5,Technology,2
CA-3021,2020-07-14,564.57,8,Technology,1
CA-3022,2020-07-15,937.45,1,Technology,2
CA-3023,2020-07-16,61.74,4,Technology,0
CA-3024,2020-07-17,424.61,9,Office Supplies,1
CA-3025,2020-07-18,267.56,1,Office Supplies,0
CA-3026,2020-07-19,733.51,1,Technology,2
CA-3027,2020-07-20,981.48,4,Technology,2
CA-3028,2020-07-21,263.96,3,Office Supplies,0
CA-3029,2020-07-22,657.63,7,Office Supplies,1
CA-3030,2020-07-23,206.12,3,Furniture,0
CA-3031,2020-07-24,569.68,1,Technology,2
CA-3032,2020-07-25,469.29,2,Furniture,0
CA-3033,2020-07-26,972.29,4,Office Supplies,2
CA-3034,2020-07-27,612.44,1,Office Supplies,2
CA-3035,2020-07-28,356.01,1,Technology,0
CA-3036,2020-07-29,122.95,8,Furniture,1
CA-3037,2020-07-30,159.73,7,Office Supplies,1
CA-3038,2020-07-31,233.06,8,Furniture,1
CA-3039,2020-08-01,258.46,4,Furniture,0
CA-3040,2020-08-02,852.11,6,Furniture,2
CA-3041,2020-08-03,565.61,3,Furniture,2
CA-3042,2020-08-04,528.16,8,Furniture,1
CA-3043,2020-08-05,123.62,4,Technology,0
CA-3044,2020-08-06,861.54,3,Technology,2
CA-3045,2020-08-07,725.59,4,Furniture,2
CA-3046,2020-08-08,76.99,6,Technology,0
CA-3047,2020-08-09,710.76,7,Office Supplies,1
CA-3048,2020-08-10,548.1,7,Furniture,1
CA-3049,2020-08-11,90.91,4,Technology,0
CA-3050,2020-08-12,463.72,8,Technology,1
CA-3051,2020-08-13,489.85,7,Office Supplies,1
CA-3052,2020-08-14,174.12,2,Office Supplies,0
CA-3053,2020-08-15,946.24,8,Office Supplies,1
CA-3054,2020-08-16,851.48,9,Office Supplies,1
CA-3055,2020-08-17,672.33,5,Furniture,2
CA-3056,2020-08-18,467.67,4,Technology,0
CA-3057,2020-08-19,417.65,4,Technology,0
CA-3058,2020-08-20,654.46,4,Office Supplies,2
CA-3059,2020-08-21,549.98,6,Technology,1
CA-3060,2020-08-22,71.65,4,Technology,0
CA-3061,2020-08-23,517.38,7,Technology,1
CA-3062,2020-08-24,808.34,7,Office Supplies,1
CA-3063,2020-08-25,464.65,5,Technology,1
CA-3064,2020-08-26,61.44,5,Technology,0
CA-3065,2020-08-27,788.42,8,Technology,1
CA-3066,2020-08-28,209.35,7,Furniture,1
CA-3067,2020-08-29,266.03,7,Furniture,1
CA-3068,2020-08-30,173.06,6,Technology,0
CA-3069,2020-08-31,336.91,7,Technology,1
CA-3070,2020-09-01,759.18,7,Technology,1
CA-3071,2020-09-02,524.19,2,Technology,2
CA-3072,2020-09-03,212.83,2,Technology,0
CA-3073,2020-09-04,879.05,7,Technology,1
CA-3074,2020-09-05,880.79,7,Furniture,1
CA-3075,2020-09-06,871.87,7,Office Supplies,1
CA-3076,2020-09-07,246.41,5,Technology,0
CA-3077,2020-09-08,456.73,1,Technology,0
CA-3078,2020-09-09,985.14,2,Technology,2
CA-3079,2020-09-10,774.29,9,Office Supplies,1
CA-3080,2020-09-11,36.9,8,Technology,1
CA-3081,2020-09-12,74.55,8,Technology,1
CA-3082,2020-09-13,469.29,1,Office Supplies,0
CA-3083,2020-09-14,910.13,6,Technology,2
CA-3084,2020-09-15,543.31,9,Office Supplies,1
CA-3085,2020-09-16,502.83,8,Office Supplies,1
CA-3086,2020-09-17,114.42,3,Technology,0
CA-3087,2020-09-18,660.21,4,Furniture,2
CA-3088,2020-09-19,823.88,3,Furniture,2
CA-3089,2020-09-20,386.62,6,Technology,1
CA-3090,2020-09-21,777.86,9,Office Supplies,1
CA-3091,2020-09-22,964.83,8,Office Supplies,1
CA-3092,2020-09-23,211.73,4,Office Supplies,0
CA-3093,2020-09-24,528.1,2,Technology,2
CA-3094,2020-09-25,294.27,8,Furniture,1
CA-3095,2020-09-26,794.93,8,Office Supplies,1
CA-3096,2020-09-27,581.82,6,Office Supplies,1
CA-3097,2020-09-28,638.24,8,Technology,1
CA-3098,2020-09-29,799.94,9,Furniture,1
CA-3099,2020-09-30,402.01,1,Furniture,0
CA-3100,2020-10-01,915.94,9,Technology,1
CA-3101,2020-10-02,537.7,2,Furniture,2
CA-3102,2020-10-03,166.38,1,Technology,0
CA-3103,2020-10-04,698.94,8,Office Supplies,1
CA-3104,2020-10-05,795.33,8,Technology,1
CA-3105,2020-10-06,323.59,4,Office Supplies,0
CA-3106,2020-10-07,858.61,8,Technology,1
CA-3107,2020-10-08,907.08,7,Office Supplies,1
CA-3108,2020-10-09,284.14,2,Office Supplies,0
CA-3109,2020-10-10,983.69,5,Technology,2
CA-3110,2020-10-11,149.3,4,Office Supplies,0
CA-3111,2020-10-12,210.0,3,Furniture,0
CA-3112,2020-10-13,192.38,1,Technology,0
CA-3113,2020-10-14,895.05,5,Furniture,2
CA-3114,2020-10-15,657.75,8,Office Supplies,1
CA-3115,2020-10-16,160.58,9,Office Supplies,1
CA-3116,2020-10-17,445.92,7,Office Supplies,1
CA-3117,2020-10-18,619.15,1,Technology,2
CA-3118,2020-10-19,92.63,1,Office Supplies,0
CA-3119,2020-10-20,883.59,1,Furniture,2
CA-3120,2020-10-21,805.57,2,Furniture,2
CA-3121,2020-10-22,510.15,1,Technology,0
CA-3122,2020-10-23,967.46,4,Furniture,2
CA-3123,2020-10-24,423.58,9,Technology,1
CA-3124,2020-10-25,984.27,4,Technology,2
CA-3125,2020-10-26,671.24,4,Office Supplies,2
CA-3126,2020-10-27,638.32,7,Furniture,1
CA-3127,2020-10-28,174.3,9,Furniture,1
CA-3128,2020-10-29,883.11,7,Furniture,1
CA-3129,2020-10-30,433.21,1,Office Supplies,0
CA-3130,2020-10-31,170.61,1,Technology,0
CA-3131,2020-11-01,22.48,4,Furniture,0
CA-3132,2020-11-02,564.16,4,Furniture,2
CA-3133,2020-11-03,532.13,1,Furniture,2
CA-3134,2020-11-04,722.16,6,Furniture,1
CA-3135,2020-11-05,891.36,2,Office Supplies,2
CA-3136,2020-11-06,88.61,5,Technology,0
CA-3137,2020-11-07,734.18,8,Furniture,1
CA-3138,2020-11-08,195.54,3,Furniture,0
CA-3139,2020-11-09,859.6,9,Technology,1
CA-3140,2020-11-10,820.87,7,Office Supplies,1
